Round,Random #1 Points, Random #1 Deadwood, Random #2 Points, Random #2 Deadwood
8526,0,61,0,61
8527,0,61,0,61
8528,0,65,0,61
8529,0,65,0,60
8530,0,64,0,60
8531,0,64,0,59
8532,0,68,0,59
8533,0,68,0,62
8534,0,68,0,62
8535,0,68,0,59
8536,0,64,0,59
8537,0,64,0,57
8538,0,64,0,57
8539,0,64,0,59
8540,0,64,0,59
8541,0,64,0,60
8542,0,65,0,60
8543,0,65,0,61
8544,0,63,0,61
8545,0,63,0,58
8546,0,66,0,58
8547,0,66,0,53
8548,0,64,0,53
8549,0,64,0,53
8550,0,68,0,53
8551,0,68,0,55
8552,0,65,0,55
8553,0,65,0,53
8554,0,68,0,53
8555,0,68,0,59
8556,0,61,0,59
8557,0,61,0,66
8558,0,59,0,66
8559,0,59,0,71
8560,0,59,0,71
8561,0,59,0,71
8562,0,68,0,40
8563,0,68,0,31
8564,0,69,0,31
8565,0,69,0,27
8566,0,61,0,27
8567,0,61,0,26
8568,0,69,0,26
8569,0,69,0,13
8570,0,69,0,13
8571,0,69,0,32
8572,0,69,0,32
8573,0,69,0,64
8574,0,62,0,64
8575,0,62,0,62
8576,0,71,0,62
8577,0,71,0,57
8578,0,67,0,57
8579,0,67,0,61
8580,0,70,0,61
8581,0,70,0,54
8582,0,79,0,54
8583,0,79,0,48
8584,0,80,0,48
8585,0,80,0,52
8586,0,79,0,52
8587,0,79,0,56
8588,0,78,0,56
8589,0,78,0,48
8590,0,78,0,48
8591,0,78,0,51
8592,0,77,0,51
8593,0,77,0,55
8594,0,74,0,55
8595,0,74,0,53
8596,0,71,0,53
8597,0,71,0,53
8598,0,80,0,53
8599,0,80,0,51
8600,0,80,0,51
8601,0,80,0,60
8602,0,71,0,60
8603,0,71,0,60
8604,0,71,0,60
8605,0,71,0,44
8606,0,64,0,44
8607,0,64,0,53
8608,0,67,0,53
8609,0,67,0,53
8610,0,68,0,53
8611,0,68,0,64
8612,0,65,0,64
8613,0,65,0,67
8614,0,60,0,67
8615,0,60,0,72
8616,0,53,0,72
8617,0,53,0,67
8618,0,53,0,67
8619,0,53,0,69
8620,0,53,0,69
8621,0,53,0,62
8622,0,60,0,62
8623,0,60,0,56
8624,0,59,0,56
8625,0,59,0,65
8626,0,55,0,65
8627,0,55,0,62
8628,0,47,0,62
8629,0,47,0,62
8630,0,25,0,63
8631,0,25,0,42
8632,0,33,0,42
8633,0,33,0,49
8634,0,25,0,49
8635,0,25,0,67
8636,0,26,0,67
8637,0,26,0,72
8638,0,28,0,72
8639,0,28,0,81
8640,0,49,0,81
8641,0,49,0,58
8642,0,51,0,58
8643,0,51,0,51
8644,0,58,0,51
8645,0,58,0,43
8646,0,65,0,43
8647,0,65,0,50
8648,0,65,0,50
8649,0,65,0,48
8650,0,65,0,48
8651,0,65,0,65
8652,0,62,0,65
8653,0,62,0,38
8654,0,35,0,38
8655,0,35,0,63
8656,0,37,0,63
8657,0,37,0,65
8658,0,54,0,65
8659,0,54,0,66
8660,0,58,0,66
8661,0,58,0,42
8662,0,65,0,42
8663,0,65,0,41
8664,0,68,0,41
8665,0,68,0,41
8666,0,63,0,41
8667,0,63,0,37
8668,0,64,0,37
8669,0,64,0,44
8670,0,69,0,44
8671,0,69,0,44
8672,0,69,0,43
8673,0,69,0,51
8674,0,69,0,51
8675,0,69,0,51
8676,0,62,0,51
8677,0,62,0,54
8678,0,70,0,54
8679,0,70,0,58
8680,0,69,0,58
8681,0,69,0,60
8682,0,60,0,60
8683,0,60,0,60
8684,0,69,0,60
8685,0,69,0,61
8686,0,69,0,61
8687,0,69,0,57
8688,0,44,0,57
8689,0,44,0,62
8690,0,45,0,62
8691,0,45,0,46
8692,0,66,0,46
8693,0,66,0,53
8694,0,58,0,53
8695,0,58,0,78
8696,0,58,0,78
8697,0,58,0,44
8698,0,65,0,44
8699,0,65,0,41
8700,0,61,0,41
8701,0,61,0,78
8702,0,64,0,78
8703,0,64,0,73
8704,0,71,0,73
8705,0,71,0,65
8706,0,70,0,65
8707,0,70,0,36
8708,0,75,0,36
8709,0,75,0,66
8710,0,78,0,66
8711,0,78,0,65
8712,0,56,0,65
8713,0,56,0,65
8714,0,55,0,65
8715,0,55,0,71
8716,0,74,0,71
8717,0,74,0,71
8718,0,74,0,71
8719,0,74,0,59
8720,0,78,0,59
8721,0,78,0,54
8722,0,71,0,54
8723,0,61,0,81
8724,0,58,0,81
8725,0,58,0,49
8726,0,63,0,49
8727,0,63,0,54
8728,0,48,0,54
8729,0,48,0,51
8730,0,49,0,51
8731,0,49,0,49
8732,0,62,0,49
8733,0,62,0,40
8734,0,62,0,40
8735,0,62,0,43
8736,0,57,0,43
8737,0,57,0,19
8738,0,66,0,19
8739,0,66,0,24
8740,0,58,0,24
8741,0,58,0,54
8742,0,44,0,54
8743,0,44,0,54
8744,0,44,0,54
8745,0,44,0,45
8746,0,48,0,45
8747,0,48,0,45
8748,0,53,0,45
8749,0,53,0,40
8750,0,67,0,40
8751,0,67,0,37
8752,0,70,0,37
8753,0,70,0,31
8754,0,76,0,31
8755,0,76,0,39
8756,0,75,0,39
8757,0,75,0,41
8758,0,52,0,41
8759,0,52,0,58
8760,0,28,0,58
8761,0,28,0,59
8762,0,44,0,59
8763,0,44,0,54
8764,0,42,0,54
8765,0,42,0,54
8766,0,72,0,54
8767,0,72,0,55
8768,0,70,0,55
8769,0,70,0,54
8770,0,66,0,54
8771,0,66,0,51
8772,0,68,0,51
8773,0,68,0,53
8774,0,76,0,53
8775,0,76,0,51
8776,0,76,0,51
8777,0,76,0,32
8778,0,53,0,81
8779,0,53,0,81
8780,0,57,0,81
8781,0,57,0,80
8782,0,48,0,80
8783,0,48,0,80
8784,0,26,0,80
8785,0,26,0,81
8786,0,48,0,81
8787,0,48,0,78
8788,0,52,0,78
8789,0,52,0,77
8790,0,56,0,77
8791,0,56,0,73
8792,0,53,0,73
8793,0,53,0,77
8794,0,46,0,77
8795,0,46,0,58
8796,0,53,0,58
8797,0,53,0,74
8798,0,52,0,74
8799,0,52,0,66
8800,0,60,0,66
8801,0,60,0,68
8802,0,66,0,68
8803,0,66,0,76
8804,0,57,0,76
8805,0,57,0,83
8806,0,53,0,83
8807,0,53,0,84
8808,0,61,0,84
8809,0,61,0,82
8810,0,68,0,82
8811,0,68,0,77
8812,0,61,0,77
8813,0,61,0,77
8814,0,55,0,77
8815,0,55,0,74
8816,0,58,0,74
8817,0,58,0,70
8818,0,67,0,70
8819,0,67,0,63
8820,0,68,0,63
8821,0,68,0,37
8822,0,64,0,37
8823,0,64,0,67
8824,0,68,0,67
8825,0,68,0,66
8826,0,68,0,66
8827,0,68,0,58
8828,0,39,0,58
8829,0,39,0,57
8830,0,46,0,57
8831,0,46,0,62
8832,0,45,0,62
8833,0,45,0,58
8834,0,76,0,63
8835,0,76,0,63
8836,0,76,0,63
8837,0,76,0,45
8838,0,76,0,45
8839,0,76,0,53
8840,0,76,0,53
8841,0,76,0,63
8842,0,76,0,63
8843,0,76,0,57
8844,0,76,0,57
8845,0,76,0,64
8846,0,76,0,64
8847,0,76,0,65
8848,0,79,0,65
8849,0,79,0,57
8850,0,87,0,57
8851,0,87,0,49
8852,0,82,0,49
8853,0,82,0,46
8854,0,85,0,46
8855,0,85,0,47
8856,0,81,0,47
8857,0,81,0,56
8858,0,73,0,56
8859,0,73,0,55
8860,0,44,0,55
8861,0,44,0,55
8862,0,41,0,55
8863,0,41,0,59
8864,0,38,0,59
8865,0,38,0,52
8866,0,40,0,52
8867,0,40,0,53
8868,0,46,0,53
8869,0,46,0,52
8870,0,41,0,52
8871,0,41,0,52
8872,0,43,0,52
8873,0,43,0,48
8874,0,39,0,48
8875,0,39,0,51
8876,0,64,0,51
8877,0,64,0,59
8878,0,63,0,59
8879,0,63,0,64
8880,0,56,0,64
8881,0,56,0,63
8882,0,51,0,63
8883,0,51,0,67
8884,0,51,0,67
8885,0,51,0,71
8886,0,54,0,71
8887,0,54,0,60
8888,0,36,0,60
8889,0,67,0,68
8890,0,67,0,68
8891,0,67,0,63
8892,0,61,0,63
8893,0,61,0,62
8894,0,68,0,62
8895,0,68,0,67
8896,0,68,0,67
8897,0,68,0,68
8898,0,67,0,68
8899,0,67,0,69
8900,0,68,0,69
8901,0,68,0,68
8902,0,73,0,68
8903,0,73,0,71
8904,0,74,0,71
8905,0,74,0,63
8906,0,81,0,63
8907,0,81,0,65
8908,0,74,0,65
8909,0,74,0,62
8910,0,71,0,62
8911,0,71,0,70
8912,0,77,0,70
8913,0,77,0,52
8914,0,77,0,52
8915,0,77,0,22
8916,0,81,0,22
8917,0,81,0,13
8918,0,89,0,13
8919,0,89,0,26
8920,0,84,0,26
8921,0,84,0,56
8922,0,52,0,56
8923,0,52,0,59
8924,0,45,0,59
8925,0,45,0,59
8926,0,55,0,59
8927,0,55,0,66
8928,0,48,0,66
8929,0,48,0,67
8930,0,41,0,67
8931,0,41,0,68
8932,0,23,0,68
8933,0,23,0,77
8934,0,37,0,77
8935,0,37,0,70
8936,0,70,0,70
8937,0,70,0,70
8938,0,61,0,70
8939,0,61,0,73
8940,0,65,0,73
8941,0,65,0,74
8942,0,74,0,74
8943,0,74,0,73
8944,0,66,0,73
8945,0,66,0,74
8946,0,73,0,74
8947,0,73,0,62
8948,0,69,0,62
8949,0,69,0,47
8950,0,51,0,47
8951,0,51,0,50
8952,0,47,0,50
8953,0,47,0,51
8954,0,47,0,51
8955,0,47,0,44
8956,0,48,0,44
8957,0,48,0,43
8958,0,67,0,43
8959,0,67,0,73
8960,0,69,0,73
8961,0,69,0,78
8962,0,66,0,78
8963,0,66,0,82
8964,0,69,0,31
8965,0,69,0,40
8966,0,60,0,40
8967,0,60,0,43
8968,0,58,0,43
8969,0,58,0,43
8970,0,63,0,43
8971,0,63,0,38
8972,0,65,0,38
8973,0,65,0,36
8974,0,66,0,36
8975,0,66,0,33
8976,0,64,0,33
8977,0,64,0,21
8978,0,64,0,21
8979,0,64,0,42
8980,0,70,0,42
8981,0,70,0,46
8982,0,67,0,46
8983,0,67,0,46
8984,0,62,0,46
8985,0,62,0,39
8986,0,64,0,39
8987,0,64,0,59
8988,0,59,0,59
8989,0,59,0,61
8990,0,62,0,61
8991,0,62,0,66
8992,0,60,0,66
8993,0,60,0,71
8994,0,62,0,71
8995,0,62,0,64
8996,0,54,0,64
8997,0,54,0,64
8998,0,32,0,64
8999,0,32,0,57
9000,0,41,0,57
9001,0,41,0,55
9002,0,39,0,55
9003,0,39,0,58
9004,0,42,0,58
9005,0,42,0,59
9006,0,37,0,59
9007,0,37,0,67
9008,0,75,0,67
9009,0,60,0,75
9010,0,55,0,75
9011,0,55,0,73
9012,0,62,0,73
9013,0,62,0,77
9014,0,66,0,77
9015,0,66,0,82
9016,0,65,0,82
9017,0,65,0,75
9018,0,51,0,75
9019,0,51,0,71
9020,0,60,0,71
9021,0,60,0,72
9022,0,33,0,72
9023,0,33,0,69
9024,0,63,0,69
9025,0,63,0,73
9026,0,61,0,73
9027,0,61,0,66
9028,0,61,0,66
9029,0,61,0,70
9030,0,66,0,70
9031,0,66,0,68
9032,0,59,0,68
9033,0,59,0,63
9034,0,80,0,63
9035,0,80,0,71
9036,0,72,0,71
9037,0,72,0,73
9038,0,70,0,73
9039,0,70,0,78
9040,0,76,0,78
9041,0,76,0,73
9042,0,82,0,73
9043,0,82,0,68
9044,0,82,0,68
9045,0,82,0,66
9046,0,75,0,66
9047,0,75,0,68
9048,0,70,0,68
9049,0,70,0,59
9050,0,63,0,59
9051,0,63,0,58
9052,0,68,0,58
9053,0,68,0,51
9054,0,50,0,51
9055,0,50,0,47
9056,0,54,0,47
9057,0,54,0,47
9058,0,54,0,47
9059,0,54,0,51
9060,0,47,0,51
9061,0,47,0,59
9062,0,45,0,59
9063,0,45,0,33
9064,0,48,0,33
9065,0,36,0,69
9066,0,31,0,69
9067,0,31,0,47
9068,0,57,0,47
9069,0,57,0,52
9070,0,53,0,52
9071,0,53,0,52
9072,0,62,0,52
9073,0,62,0,43
9074,0,64,0,43
9075,0,64,0,43
9076,0,58,0,43
9077,0,58,0,45
9078,0,55,0,45
9079,0,55,0,45
9080,0,55,0,45
9081,0,55,0,45
9082,0,60,0,45
9083,0,60,0,45
9084,0,60,0,45
9085,0,60,0,60
9086,0,38,0,60
9087,0,38,0,67
9088,0,54,0,67
9089,0,54,0,62
9090,0,62,0,62
9091,0,62,0,60
9092,0,58,0,60
9093,0,58,0,60
9094,0,50,0,60
9095,0,50,0,67
9096,0,24,0,67
9097,0,24,0,67
9098,0,26,0,67
9099,0,26,0,68
9100,0,29,0,68
9101,0,29,0,68
9102,0,36,0,68
9103,0,36,0,61
9104,0,40,0,61
9105,0,40,0,54
9106,0,48,0,54
9107,0,48,0,49
9108,0,48,0,49
9109,0,48,0,28
9110,0,44,0,28
9111,0,44,0,57
9112,0,74,0,57
9113,0,74,0,54
9114,0,67,0,54
9115,0,67,0,48
9116,0,74,0,48
9117,0,74,0,55
9118,0,71,0,55
9119,0,71,0,64
9120,0,48,0,64
9121,0,59,0,70
9122,0,66,0,70
9123,0,66,0,63
9124,0,58,0,63
9125,0,58,0,63
9126,0,58,0,63
9127,0,58,0,68
9128,0,53,0,68
9129,0,53,0,68
9130,0,56,0,68
9131,0,56,0,74
9132,0,56,0,74
9133,0,56,0,68
9134,0,49,0,68
9135,0,49,0,72
9136,0,46,0,72
9137,0,46,0,71
9138,0,54,0,71
9139,0,54,0,57
9140,0,63,0,57
9141,0,63,0,63
9142,0,61,0,63
9143,0,61,0,58
9144,0,57,0,58
9145,0,57,0,52
9146,0,57,0,52
9147,0,57,0,55
9148,0,56,0,55
9149,0,56,0,60
9150,0,49,0,60
9151,0,49,0,57
9152,0,50,0,57
9153,0,50,0,59
9154,0,55,0,59
9155,0,55,0,58
9156,0,62,0,58
9157,0,62,0,48
9158,0,66,0,48
9159,0,66,0,47
9160,0,52,0,47
9161,0,52,0,56
9162,0,47,0,56
9163,0,47,0,56
9164,0,44,0,56
9165,0,44,0,59
9166,0,37,0,59
9167,0,37,0,60
9168,0,38,0,60
9169,0,38,0,56
9170,0,41,0,56
9171,0,41,0,59
9172,0,40,0,59
9173,0,40,0,57
9174,0,38,0,57
9175,0,38,0,43
9176,0,40,0,43
9177,0,67,0,43
9178,0,59,0,43
9179,0,59,0,44
9180,0,58,0,44
9181,0,58,0,49
9182,0,52,0,49
9183,0,52,0,50
9184,0,55,0,50
9185,0,55,0,60
9186,0,68,0,60
9187,0,68,0,37
9188,0,39,0,37
9189,0,39,0,53
9190,0,37,0,53
9191,0,37,0,52
9192,0,62,0,52
9193,0,62,0,54
9194,0,53,0,54
9195,0,53,0,61
9196,0,53,0,61
9197,0,53,0,53
9198,0,55,0,53
9199,0,55,0,35
9200,0,64,0,35
9201,0,64,0,38
9202,0,61,0,38
9203,0,61,0,35
9204,0,69,0,35
9205,0,69,0,30
9206,0,76,0,30
9207,0,76,0,47
9208,0,76,0,47
9209,0,76,0,54
9210,0,72,0,54
9211,0,72,0,60
9212,0,42,0,60
9213,0,42,0,60
9214,0,42,0,60
9215,0,42,0,60
9216,0,45,0,60
9217,0,45,0,67
9218,0,45,0,67
9219,0,45,0,63
9220,0,72,0,63
9221,0,72,0,72
9222,0,46,0,72
9223,0,46,0,72
9224,0,69,0,72
9225,0,69,0,67
9226,0,67,0,67
9227,0,67,0,64
9228,0,67,0,64
9229,0,67,0,67
9230,0,69,0,67
9231,0,69,0,67
9232,0,74,0,67
9233,0,74,0,62
9234,0,74,0,62
9235,0,74,0,62
9236,0,74,0,62
9237,0,74,0,65
9238,0,43,0,71
9239,0,43,0,76
9240,0,41,0,76
9241,0,41,0,72
9242,0,70,0,72
9243,0,70,0,72
9244,0,70,0,72
9245,0,70,0,67
9246,0,73,0,67
9247,0,73,0,74
9248,0,68,0,74
9249,0,68,0,81
9250,0,54,0,81
9251,0,54,0,74
9252,0,48,0,74
9253,0,48,0,44
9254,0,46,0,44
9255,0,46,0,42
9256,0,50,0,42
9257,0,50,0,40
9258,0,52,0,40
9259,0,52,0,38
9260,0,43,0,38
9261,0,43,0,20
9262,0,51,0,20
9263,0,51,0,20
9264,0,53,0,20
9265,0,53,0,40
9266,0,53,0,40
9267,0,53,0,34
9268,0,74,0,34
9269,0,74,0,37
9270,0,77,0,37
9271,0,77,0,33
9272,0,77,0,33
9273,0,77,0,33
9274,0,52,0,33
9275,0,52,0,34
9276,0,56,0,34
9277,0,56,0,35
9278,0,57,0,35
9279,0,57,0,54
9280,0,85,0,54
9281,0,85,0,59
9282,0,62,0,59
9283,0,62,0,58
9284,0,58,0,58
9285,0,58,0,60
9286,0,76,0,60
9287,0,76,0,62
9288,0,76,0,62
9289,0,76,0,61
9290,0,67,0,61
9291,0,67,0,43
9292,0,61,0,31
9293,0,61,0,31
9294,0,67,0,31
9295,0,67,0,27
9296,0,69,0,27
9297,0,69,0,34
9298,0,60,0,34
9299,0,60,0,44
9300,0,67,0,44
9301,0,67,0,44
9302,0,68,0,44
9303,0,68,0,73
9304,0,68,0,73
9305,0,68,0,69
9306,0,67,0,69
9307,0,67,0,64
9308,0,67,0,64
9309,0,67,0,64
9310,0,67,0,64
9311,0,67,0,68
9312,0,60,0,68
9313,0,60,0,65
9314,0,67,0,65
9315,0,67,0,73
9316,0,60,0,73
9317,0,60,0,67
9318,0,53,0,67
9319,0,53,0,60
9320,0,53,0,60
9321,0,53,0,55
9322,0,58,0,55
9323,0,58,0,55
9324,0,59,0,55
9325,0,59,0,46
9326,0,64,0,46
9327,0,64,0,46
9328,0,58,0,46
9329,0,58,0,48
9330,0,60,0,48
9331,0,60,0,41
9332,0,63,0,41
9333,0,63,0,38
9334,0,64,0,38
9335,0,64,0,40
9336,0,61,0,40
9337,0,61,0,48
9338,0,53,0,48
9339,0,53,0,63
9340,0,53,0,63
9341,0,53,0,61
9342,0,48,0,61
9343,0,48,0,58
9344,0,55,0,58
9345,0,55,0,54
9346,0,60,0,54
9347,0,60,0,51
9348,0,59,0,51
9349,0,59,0,56
9350,0,57,0,56
9351,0,57,0,33
9352,0,55,0,33
9353,0,55,0,32
9354,0,50,0,32
9355,0,50,0,36
9356,0,50,0,36
9357,0,50,0,39
9358,0,49,0,39
9359,0,49,0,46
9360,0,56,0,46
9361,0,56,0,68
9362,0,58,0,68
9363,0,58,0,70
9364,0,60,0,76
9365,0,60,0,76
9366,0,65,0,76
9367,0,65,0,73
9368,0,35,0,73
9369,0,35,0,68
9370,0,37,0,68
9371,0,37,0,66
9372,0,32,0,66
9373,0,32,0,68
9374,0,38,0,68
9375,0,38,0,61
9376,0,46,0,61
9377,0,46,0,63
9378,0,45,0,63
9379,0,45,0,56
9380,0,25,0,56
9381,0,25,0,53
9382,0,41,0,53
9383,0,41,0,52
9384,0,45,0,52
9385,0,45,0,49
9386,0,51,0,49
9387,0,51,0,52
9388,0,45,0,52
9389,0,45,0,52
9390,0,44,0,52
9391,0,44,0,57
9392,0,40,0,57
9393,0,40,0,58
9394,0,34,0,58
9395,0,34,0,57
9396,0,31,0,57
9397,0,31,0,61
9398,0,36,0,61
9399,0,36,0,59
9400,0,39,0,59
9401,0,39,0,26
9402,0,42,0,26
9403,0,42,0,56
9404,0,70,0,56
9405,0,70,0,60
9406,0,73,0,60
9407,0,73,0,56
9408,0,73,0,56
9409,0,73,0,56
9410,0,80,0,56
9411,0,80,0,58
9412,0,87,0,58
9413,0,87,0,51
9414,0,84,0,51
9415,0,84,0,54
9416,0,75,0,54
9417,0,75,0,54
9418,0,70,0,54
9419,0,70,0,53
9420,0,55,0,19
9421,0,55,0,24
9422,0,50,0,24
9423,0,50,0,52
9424,0,57,0,52
9425,0,57,0,52
9426,0,50,0,52
9427,0,50,0,52
9428,0,54,0,52
9429,0,54,0,46
9430,0,52,0,46
9431,0,52,0,46
9432,0,51,0,46
9433,0,51,0,53
9434,0,48,0,53
9435,0,48,0,50
9436,0,48,0,50
9437,0,48,0,46
9438,0,55,0,46
9439,0,55,0,49
9440,0,59,0,49
9441,0,59,0,52
9442,0,54,0,52
9443,0,54,0,30
9444,0,47,0,30
9445,0,47,0,37
9446,0,41,0,37
9447,0,41,0,51
9448,0,41,0,51
9449,0,41,0,44
9450,0,50,0,44
9451,0,50,0,44
9452,0,45,0,44
9453,0,45,0,44
9454,0,45,0,44
9455,0,45,0,66
9456,0,44,0,66
9457,0,44,0,58
9458,0,46,0,58
9459,0,46,0,60
9460,0,42,0,60
9461,0,42,0,58
9462,0,49,0,58
9463,0,49,0,50
9464,0,64,0,50
9465,0,64,0,49
9466,0,65,0,49
9467,0,65,0,47
9468,0,72,0,47
9469,0,72,0,51
9470,0,72,0,51
9471,0,72,0,54
9472,0,72,0,54
9473,0,72,0,50
9474,0,73,0,50
9475,0,73,0,51
9476,0,71,0,51
9477,0,71,0,50
9478,0,67,0,50
9479,0,67,0,55
9480,0,74,0,55
9481,0,74,0,55
9482,0,47,0,55
9483,0,47,0,54
9484,0,47,0,54
9485,0,61,0,77
9486,0,55,0,77
9487,0,55,0,82
9488,0,50,0,82
9489,0,50,0,79
9490,0,54,0,79
9491,0,54,0,77
9492,0,49,0,77
9493,0,49,0,77
9494,0,54,0,77
9495,0,54,0,76
9496,0,61,0,76
9497,0,61,0,76
9498,0,57,0,76
9499,0,57,0,83
9500,0,44,0,83
9501,0,44,0,80
9502,0,46,0,80
9503,0,46,0,73
9504,0,46,0,73
9505,0,46,0,80
9506,0,41,0,80
9507,0,41,0,80
9508,0,48,0,80
9509,0,48,0,83
9510,0,65,0,83
9511,0,65,0,76
9512,0,44,0,76
9513,0,44,0,82
9514,0,46,0,82
9515,0,46,0,74
9516,0,21,0,74
9517,0,21,0,81
9518,0,17,0,81
9519,0,17,0,80
9520,0,36,0,80
9521,0,36,0,75
9522,0,38,0,75
9523,0,38,0,84
9524,0,42,0,84
9525,0,42,0,83
9526,0,42,0,83
9527,0,42,0,83
9528,0,64,0,83
9529,0,64,0,84
9530,0,64,0,84
9531,0,64,0,76
9532,0,56,0,76
9533,0,56,0,84
9534,0,42,0,84
9535,0,42,0,54
9536,0,45,0,54
9537,0,45,0,54
9538,0,64,0,62
9539,0,64,0,53
9540,0,64,0,53
9541,0,64,0,60
9542,0,57,0,60
9543,0,57,0,49
9544,0,66,0,49
9545,0,66,0,42
9546,0,71,0,42
9547,0,71,0,45
9548,0,66,0,45
9549,0,66,0,48
9550,0,53,0,48
9551,0,53,0,48
9552,0,53,0,48
9553,0,53,0,52
9554,0,46,0,52
9555,0,46,0,34
9556,0,59,0,34
9557,0,59,0,30
9558,0,46,0,30
9559,0,46,0,13
9560,0,43,0,13
9561,0,43,0,13
9562,0,14,0,13
9563,0,14,0,42
9564,0,30,0,42
9565,0,30,0,36
9566,0,36,0,36
9567,0,36,0,38
9568,0,57,0,38
9569,0,57,0,33
9570,0,59,0,33
9571,0,59,0,25
9572,0,58,0,25
9573,0,58,0,32
9574,0,59,0,32
9575,0,59,0,40
9576,0,53,0,40
9577,0,53,0,43
9578,0,47,0,43
9579,0,47,0,45
9580,0,43,0,45
9581,0,43,0,46
9582,0,42,0,46
9583,0,42,0,69
9584,0,45,0,69
9585,0,45,0,69
9586,0,50,0,69
9587,0,50,0,46
9588,0,50,0,46
9589,0,50,0,60
9590,0,48,0,77
9591,0,48,0,77
9592,0,53,0,77
9593,0,53,0,70
9594,0,60,0,70
9595,0,60,0,44
9596,0,66,0,44
9597,0,66,0,52
9598,0,75,0,52
9599,0,75,0,71
9600,0,81,0,71
9601,0,81,0,67
9602,0,82,0,67
9603,0,82,0,61
9604,0,75,0,61
9605,0,75,0,60
9606,0,75,0,60
9607,0,75,0,60
9608,0,52,0,60
9609,0,52,0,52
9610,0,25,0,52
9611,0,25,0,58
9612,0,44,0,58
9613,0,44,0,60
9614,0,48,0,60
9615,0,48,0,47
9616,0,51,0,47
9617,0,51,0,38
9618,0,60,0,38
9619,0,60,0,36
9620,0,53,0,36
9621,0,53,0,45
9622,0,47,0,45
9623,0,47,0,43
9624,0,70,0,43
9625,0,70,0,52
9626,0,61,0,52
9627,0,61,0,53
9628,0,60,0,53
9629,0,60,0,46
9630,0,62,0,46
9631,0,62,0,45
9632,0,71,0,45
9633,0,71,0,43
9634,0,71,0,43
9635,0,71,0,63
9636,0,77,0,63
9637,0,77,0,56
9638,0,73,0,56
9639,0,73,0,56
9640,0,51,0,56
9641,0,51,0,57
9642,0,46,0,57
9643,0,46,0,57
9644,0,45,0,57
9645,0,45,0,57
9646,0,44,0,57
9647,0,44,0,61
9648,0,67,0,61
9649,0,67,0,57
9650,0,68,0,57
9651,0,68,0,57
9652,0,68,0,57
9653,0,68,0,60
9654,0,73,0,60
9655,0,73,0,52
9656,0,72,0,52
9657,0,33,0,57
9658,0,25,0,57
9659,0,25,0,56
9660,0,25,0,56
9661,0,25,0,63
9662,0,40,0,63
9663,0,40,0,64
9664,0,25,0,64
9665,0,25,0,62
9666,0,51,0,62
9667,0,51,0,43
9668,0,45,0,43
9669,0,45,0,51
9670,0,39,0,51
9671,0,39,0,75
9672,0,39,0,75
9673,0,39,0,75
9674,0,56,0,75
9675,0,56,0,68
9676,0,58,0,68
9677,0,58,0,77
9678,0,49,0,77
9679,0,49,0,85
9680,0,45,0,85
9681,0,45,0,56
9682,0,51,0,56
9683,0,51,0,49
9684,0,50,0,49
9685,0,50,0,79
9686,0,57,0,79
9687,0,57,0,77
9688,0,57,0,77
9689,0,57,0,76
9690,0,63,0,76
9691,0,63,0,75
9692,0,67,0,75
9693,0,67,0,72
9694,0,64,0,72
9695,0,64,0,71
9696,0,71,0,71
9697,0,71,0,66
9698,0,71,0,66
9699,0,71,0,66
9700,0,70,0,66
9701,0,70,0,66
9702,0,73,0,66
9703,0,73,0,66
9704,0,70,0,66
9705,0,70,0,69
9706,0,78,0,69
9707,0,78,0,69
9708,0,78,0,69
9709,0,78,0,76
9710,0,71,0,76
9711,0,71,0,53
9712,0,71,0,53
9713,0,71,0,58
9714,0,73,0,58
9715,0,73,0,83
9716,0,46,0,83
9717,0,46,0,59
9718,0,29,0,44
9719,0,29,0,69
9720,30,19,0,49
9721,30,41,0,69
9722,30,46,0,69
9723,30,46,0,68
9724,30,51,0,68
9725,30,51,0,64
9726,30,50,0,64
9727,30,50,0,68
9728,30,46,0,68
9729,30,46,0,68
9730,30,71,0,68
9731,30,71,0,60
9732,30,71,0,60
9733,30,71,0,68
9734,30,66,0,68
9735,30,66,0,70
9736,30,70,0,70
9737,30,70,0,66
9738,30,66,0,66
9739,30,66,0,41
9740,30,70,0,41
9741,30,70,0,67
9742,30,61,0,67
9743,30,61,0,71
9744,30,58,0,71
9745,30,58,0,68
9746,30,60,0,68
9747,30,60,0,64
9748,30,60,0,64
9749,30,60,0,68
9750,30,56,0,68
9751,30,56,0,71
9752,30,59,0,71
9753,30,59,0,72
9754,30,46,0,72
9755,30,46,0,73
9756,30,46,0,73
9757,30,46,0,64
9758,30,67,0,64
9759,30,67,0,64
9760,30,45,0,64
9761,30,45,0,57
9762,30,75,0,57
9763,30,75,0,64
9764,30,73,0,64
9765,30,73,0,61
9766,30,75,0,61
9767,30,75,0,59
9768,30,72,0,59
9769,30,72,0,63
9770,30,64,0,63
9771,30,64,0,72
9772,30,63,0,72
9773,30,63,0,42
9774,30,64,0,42
9775,30,64,0,45
9776,30,64,0,45
9777,30,64,0,68
9778,30,57,0,68
9779,30,57,0,64
9780,30,55,0,64
9781,30,55,0,63
9782,30,55,0,63
9783,30,55,0,60
9784,30,53,0,60
9785,30,53,0,58
9786,30,59,0,58
9787,30,59,0,55
9788,30,58,0,55
9789,30,58,0,58
9790,30,56,0,58
9791,30,56,0,52
9792,30,60,0,52
9793,30,60,0,56
9794,30,63,0,56
